<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.02	08:50:00	2462.866	2463.014	2461.697	2462.477	455	0	180
2024.08.02	08:55:00	2462.429	2463.076	2461.833	2462.063	468	0	180
2024.08.02	09:00:00	2462.101	2463.340	2461.970	2463.251	443	0	180
2024.08.02	09:05:00	2463.264	2464.069	2461.759	2462.882	530	0	180
2024.08.02	09:10:00	2462.859	2464.105	2462.749	2463.451	444	0	179
2024.08.02	09:15:00	2463.430	2464.263	2463.016	2463.655	461	0	180
2024.08.02	09:20:00	2463.614	2463.799	2461.692	2461.731	509	0	180
2024.08.02	09:25:00	2461.688	2462.663	2460.955	2461.403	546	0	180
2024.08.02	09:30:00	2461.447	2462.543	2460.858	2461.865	572	0	179
2024.08.02	09:35:00	2461.823	2462.506	2461.358	2462.425	543	0	179
2024.08.02	09:40:00	2462.463	2463.146	2462.369	2462.840	350	0	180
2024.08.02	09:45:00	2462.829	2463.014	2461.934	2462.920	371	0	180
2024.08.02	09:50:00	2462.933	2463.491	2462.189	2462.872	421	0	180
2024.08.02	09:55:00	2462.902	2463.966	2462.630	2463.884	443	0	180
2024.08.02	10:00:00	2463.912	2463.998	2462.198	2462.518	495	0	180
2024.08.02	10:05:00	2462.473	2462.684	2460.829	2461.679	549	0	180
2024.08.02	10:10:00	2461.680	2462.900	2461.654	2462.852	470	0	180
2024.08.02	10:15:00	2462.848	2463.412	2462.293	2462.748	425	0	180
2024.08.02	10:20:00	2462.782	2465.371	2462.773	2464.301	565	0	179
2024.08.02	10:25:00	2464.351	2464.562	2462.861	2463.496	513	0	180
2024.08.02	10:30:00	2463.536	2463.746	2462.390	2462.994	469	0	180
2024.08.02	10:35:00	2462.951	2464.074	2462.105	2463.584	581	0	179
2024.08.02	10:40:00	2463.586	2464.424	2463.084	2463.950	494	0	180
2024.08.02	10:45:00	2463.936	2464.647	2463.803	2463.935	450	0	180
2024.08.02	10:50:00	2463.974	2464.145	2463.088	2463.088	406	0	180
2024.08.02	10:55:00	2463.092	2464.978	2463.092	2463.593	532	0	179
2024.08.02	11:00:00	2463.632	2464.651	2463.632	2463.997	524	0	179
2024.08.02	11:05:00	2464.012	2464.131	2461.370	2461.661	640	0	179
2024.08.02	11:10:00	2461.641	2462.443	2460.765	2461.260	742	0	179
2024.08.02	11:15:00	2461.297	2461.854	2459.303	2461.237	619	0	179
2024.08.02	11:20:00	2461.289	2462.100	2460.572	2461.634	591	0	180
2024.08.02	11:25:00	2461.630	2461.946	2460.422	2461.623	546	0	179
2024.08.02	11:30:00	2461.582	2461.624	2459.496	2459.657	602	0	179
2024.08.02	11:35:00	2459.619	2459.965	2457.531	2458.488	719	0	179
2024.08.02	11:40:00	2458.489	2460.929	2458.447	2459.661	751	0	180
2024.08.02	11:45:00	2459.642	2460.160	2458.990	2459.758	547	0	180
2024.08.02	11:50:00	2459.790	2461.070	2458.286	2458.286	581	0	179
2024.08.02	11:55:00	2458.255	2459.489	2457.947	2459.259	580	0	179
2024.08.02	12:00:00	2459.216	2460.571	2458.695	2460.105	758	0	179
2024.08.02	12:05:00	2460.148	2460.778	2458.576	2458.798	596	0	179
2024.08.02	12:10:00	2458.764	2459.238	2457.328	2457.532	733	0	180
2024.08.02	12:15:00	2457.571	2458.204	2456.188	2457.201	699	0	179
2024.08.02	12:20:00	2457.251	2457.954	2455.950	2456.554	932	0	180
2024.08.02	12:25:00	2456.531	2457.475	2455.781	2456.635	751	0	179
2024.08.02	12:30:00	2456.567	2474.174	2456.567	2473.413	3404	0	179
2024.08.02	12:35:00	2473.455	2477.722	2470.477	2471.581	4081	0	179
2024.08.02	12:40:00	2471.635	2476.780	2469.071	2470.969	3133	0	179
2024.08.02	12:45:00	2471.002	2476.460	2470.301	2475.189	2615	0	179
2024.08.02	12:50:00	2475.152	2477.440	2472.989	2472.989	2517	0	179
2024.08.02	12:55:00	2472.960	2476.101	2471.907	2472.856	2654	0	179
2024.08.02	13:00:00	2472.828	2474.260	2462.097	2463.986	3489	0	179
2024.08.02	13:05:00	2463.939	2466.668	2461.435	2465.247	3126	0	179
2024.08.02	13:10:00	2465.275	2466.196	2460.782	2461.467	2654	0	179
2024.08.02	13:15:00	2461.499	2463.934	2455.717	2463.427	2929	0	180
2024.08.02	13:20:00	2463.392	2465.045	2460.950	2464.812	2033	0	179
2024.08.02	13:25:00	2464.902	2466.540	2462.947	2466.064	1777	0	179
2024.08.02	13:30:00	2465.965	2470.784	2465.716	2469.006	2484	0	179
2024.08.02	13:35:00	2468.978	2471.437	2465.177	2465.658	2208	0	179
2024.08.02	13:40:00	2465.644	2466.146	2462.631	2463.241	2291	0	179
2024.08.02	13:45:00	2463.214	2465.641	2462.819	2465.558	2240	0	179
2024.08.02	13:50:00	2465.586	2468.532	2464.748	2467.864	2017	0	179
2024.08.02	13:55:00	2467.937	2470.669	2467.217	2469.775	1568	0	179
2024.08.02	14:00:00	2469.824	2473.503	2467.881	2473.327	1702	0	179
2024.08.02	14:05:00	2473.399	2474.368	2469.726	2469.733	2387	0	179
2024.08.02	14:10:00	2469.702	2472.083	2466.920	2471.816	2044	0	179
2024.08.02	14:15:00	2471.780	2473.307	2469.424	2470.998	2093	0	179
2024.08.02	14:20:00	2470.954	2474.267	2468.922	2471.201	2102	0	179
2024.08.02	14:25:00	2471.162	2471.162	2463.874	2464.600	2168	0	179
2024.08.02	14:30:00	2464.631	2465.626	2447.455	2451.299	4790	0	179
2024.08.02	14:35:00	2451.259	2453.969	2438.009	2442.585	5393	0	179
2024.08.02	14:40:00	2442.543	2444.889	2434.138	2436.725	4527	0	179
2024.08.02	14:45:00	2436.756	2439.754	2431.586	2433.396	4494	0	179
2024.08.02	14:50:00	2433.350	2436.084	2429.861	2434.617	3479	0	179
2024.08.02	14:55:00	2434.584	2435.949	2428.187	2431.556	3571	0	179
2024.08.02	15:00:00	2431.502	2435.742	2429.597	2430.765	3027	0	179
2024.08.02	15:05:00	2430.794	2432.036	2422.829	2425.356	3144	0	179
2024.08.02	15:10:00	2425.329	2427.209	2411.494	2413.573	4478	0	179
2024.08.02	15:15:00	2413.542	2421.073	2410.794	2420.031	4163	0	179
2024.08.02	15:20:00	2419.997	2426.740	2419.808	2422.732	3027	0	179
2024.08.02	15:25:00	2422.678	2426.480	2422.313	2426.035	2379	0	179
2024.08.02	15:30:00	2425.988	2428.968	2424.866	2425.141	2429	0	179
2024.08.02	15:35:00	2425.145	2426.643	2423.056	2424.193	1883	0	179
2024.08.02	15:40:00	2424.221	2424.835	2421.115	2421.295	2065	0	179
2024.08.02	15:45:00	2421.358	2427.279	2419.536	2426.774	2039	0	179
2024.08.02	15:50:00	2426.727	2429.718	2426.090	2429.335	2166	0	179
2024.08.02	15:55:00	2429.364	2433.223	2428.260	2433.147	1757	0	179
2024.08.02	16:00:00	2433.068	2435.475	2429.393	2430.656	2462	0	179
2024.08.02	16:05:00	2430.642	2438.025	2430.096	2437.180	2334	0	179
2024.08.02	16:10:00	2437.217	2438.716	2435.054	2437.480	2007	0	180
2024.08.02	16:15:00	2437.515	2439.293	2432.414	2434.127	1649	0	179
2024.08.02	16:20:00	2434.098	2436.088	2432.530	2436.030	1320	0	179
2024.08.02	16:25:00	2435.960	2437.731	2434.916	2436.161	1232	0	179
2024.08.02	16:30:00	2436.110	2436.195	2432.071	2432.403	1229	0	179
2024.08.02	16:35:00	2432.371	2432.758	2430.732	2431.681	1239	0	179
2024.08.02	16:40:00	2431.643	2432.034	2427.519	2427.598	1073	0	179
2024.08.02	16:45:00	2427.566	2430.237	2426.261	2430.031	1324	0	180
2024.08.02	16:50:00	2430.055	2432.979	2430.055	2430.657	1038	0	180
2024.08.02	16:55:00	2430.688	2432.659	2429.800	2430.530	1102	0	180
2024.08.02	17:00:00	2430.518	2431.601	2428.519	2428.553	880	0	180
2024.08.02	17:05:00	2428.550	2429.115	2426.347	2428.934	991	0	179
2024.08.02	17:10:00	2428.962	2430.467	2427.708	2428.358	938	0	180
2024.08.02	17:15:00	2428.396	2429.213	2426.735	2427.637	906	0	180
2024.08.02	17:20:00	2427.684	2428.661	2425.079	2425.305	1101	0	179
2024.08.02	17:25:00	2425.277	2427.502	2422.932	2426.793	1108	0	179
2024.08.02	17:30:00	2426.835	2430.078	2426.835	2429.049	933	0	180
2024.08.02	17:35:00	2429.076	2429.516	2427.550	2429.423	799	0	180
2024.08.02	17:40:00	2429.385	2431.082	2428.822	2430.438	673	0	179
2024.08.02	17:45:00	2430.463	2430.842	2428.630	2428.630	680	0	180
2024.08.02	17:50:00	2428.658	2430.476	2428.225	2428.225	561	0	179
2024.08.02	17:55:00	2428.228	2428.523	2426.505	2427.846	637	0	179
2024.08.02	18:00:00	2427.787	2428.184	2426.488	2427.982	587	0	180
2024.08.02	18:05:00	2427.968	2429.988	2427.449	2429.658	540	0	179
2024.08.02	18:10:00	2429.659	2431.405	2429.611	2431.168	502	0	179
2024.08.02	18:15:00	2431.259	2432.897	2431.102	2431.985	666	0	179
2024.08.02	18:20:00	2431.995	2432.836	2431.672	2431.717	649	0	180
2024.08.02	18:25:00	2431.765	2433.663	2431.541	2432.477	632	0	180
2024.08.02	18:30:00	2432.500	2433.114	2431.259	2432.364	551	0	180
2024.08.02	18:35:00	2432.324	2432.754	2428.301	2429.124	642	0	180
2024.08.02	18:40:00	2429.106	2429.258	2427.889	2429.075	497	0	180
2024.08.02	18:45:00	2429.115	2429.335	2427.692	2428.684	597	0	179
2024.08.02	18:50:00	2428.674	2428.708	2426.798	2427.284	513	0	180
2024.08.02	18:55:00	2427.310	2429.295	2427.310	2428.986	660	0	179
2024.08.02	19:00:00	2429.011	2429.146	2425.587	2428.322	952	0	179
2024.08.02	19:05:00	2428.276	2429.539	2426.483	2429.085	699	0	179
2024.08.02	19:10:00	2429.043	2429.356	2427.979	2428.127	519	0	180
2024.08.02	19:15:00	2428.085	2428.929	2427.423	2428.469	438	0	179
2024.08.02	19:20:00	2428.428	2429.763	2428.183	2429.763	455	0	180
2024.08.02	19:25:00	2429.770	2431.952	2429.647	2431.876	549	0	180
2024.08.02	19:30:00	2431.870	2434.948	2431.688	2434.948	676	0	180
2024.08.02	19:35:00	2434.920	2436.114	2434.609	2435.812	511	0	179
2024.08.02	19:40:00	2435.813	2436.909	2434.197	2436.853	718	0	180
2024.08.02	19:45:00	2436.856	2436.893	2434.704	2435.304	529	0	180
2024.08.02	19:50:00	2435.260	2437.296	2434.698	2436.702	631	0	179
2024.08.02	19:55:00	2436.742	2438.237	2436.608	2437.618	699	0	179
2024.08.02	20:00:00	2437.645	2437.645	2436.218	2437.185	557	0	179
2024.08.02	20:05:00	2437.157	2437.317	2435.587	2435.728	439	0	179
2024.08.02	20:10:00	2435.724	2437.148	2435.539	2437.057	371	0	180
2024.08.02	20:15:00	2437.052	2437.320	2436.053	2437.079	345	0	180
2024.08.02	20:20:00	2437.097	2438.069	2436.432	2437.983	396	0	180
2024.08.02	20:25:00	2437.990	2437.990	2436.640	2437.202	295	0	179
2024.08.02	20:30:00	2437.200	2440.383	2436.998	2440.355	350	0	180
2024.08.02	20:35:00	2440.310	2440.808	2439.011	2440.712	522	0	180
2024.08.02	20:40:00	2440.728	2442.456	2440.704	2441.911	442	0	179
2024.08.02	20:45:00	2441.963	2442.083	2439.854	2440.148	448	0	180
2024.08.02	20:50:00	2440.195	2441.634	2439.978	2441.452	423	0	180
2024.08.02	20:55:00	2441.526	2442.473	2441.269	2441.892	270	0	179
2024.08.04	22:05:00	2441.020	2445.060	2437.915	2444.508	1228	0	179
2024.08.04	22:10:00	2444.464	2446.346	2439.937	2440.545	859	0	180
2024.08.04	22:15:00	2440.540	2441.985	2438.147	2441.421	697	0	180
2024.08.04	22:20:00	2441.449	2441.746	2439.345	2440.043	648	0	179
2024.08.04	22:25:00	2440.043	2440.541	2438.160	2438.931	694	0	180
2024.08.04	22:30:00	2438.928	2439.665	2438.269	2439.142	558	0	180
2024.08.04	22:35:00	2439.123	2440.785	2439.015	2440.398	446	0	180
2024.08.04	22:40:00	2440.397	2441.262	2440.265	2440.790	372	0	180
2024.08.04	22:45:00	2440.755	2441.426	2439.606	2440.044	455	0	180
2024.08.04	22:50:00	2440.042	2440.963	2439.860	2440.309	369	0	180
2024.08.04	22:55:00	2440.300	2441.501	2439.925	2441.390	393	0	180
2024.08.04	23:00:00	2441.378	2443.029	2440.923	2441.602	557	0	180
2024.08.04	23:05:00	2441.630	2441.630	2440.306	2441.242	464	0	180
2024.08.04	23:10:00	2441.230	2442.491	2441.229	2441.980	433	0	179
2024.08.04	23:15:00	2441.946	2445.751	2441.587	2445.103	558	0	180
2024.08.04	23:20:00	2445.143	2445.452	2442.972	2443.806	604	0	180
2024.08.04	23:25:00	2443.758	2444.929	2443.594	2443.869	385	0	180
2024.08.04	23:30:00	2443.874	2444.124	2442.640	2442.791	659	0	179
2024.08.04	23:35:00	2442.833	2442.908	2441.246	2442.116	557	0	180
2024.08.04	23:40:00	2442.102	2442.159	2440.639	2440.988	487	0	180
2024.08.04	23:45:00	2440.938	2441.238	2439.167	2439.367	612	0	180
2024.08.04	23:50:00	2439.376	2441.032	2439.071	2439.912	736	0	179
2024.08.04	23:55:00	2439.884	2441.313	2439.818	2440.952	527	0	179
2024.08.05	00:00:00	2440.984	2440.984	2437.087	2437.119	882	0	179
2024.08.05	00:05:00	2437.136	2437.136	2431.124	2432.796	1131	0	179
2024.08.05	00:10:00	2432.809	2435.950	2430.264	2435.380	1426	0	179
2024.08.05	00:15:00	2435.386	2435.932	2413.767	2422.532	4756	0	179
2024.08.05	00:20:00	2422.573	2427.446	2421.252	2425.487	2517	0	179
2024.08.05	00:25:00	2425.411	2426.044	2422.188	2425.599	2044	0	180
2024.08.05	00:30:00	2425.554	2431.797	2424.994	2428.651	2611	0	179
2024.08.05	00:35:00	2428.701	2431.489	2426.097	2429.696	1622	0	179
2024.08.05	00:40:00	2429.737	2430.843	2428.697	2429.644	1032	0	179
2024.08.05	00:45:00	2429.654	2429.811	2423.584	2425.777	1911	0	180
2024.08.05	00:50:00	2425.840	2425.926	2419.132	2421.145	2272	0	179
2024.08.05	00:55:00	2421.174	2423.947	2419.711	2422.122	1896	0	179
2024.08.05	01:00:00	2422.091	2426.525	2420.129	2424.743	3420	0	179
2024.08.05	01:05:00	2424.683	2430.492	2424.162	2429.044	2600	0	179
2024.08.05	01:10:00	2429.092	2433.504	2427.994	2432.295	2032	0	179
2024.08.05	01:15:00	2432.337	2437.600	2429.361	2437.600	2194	0	179
2024.08.05	01:20:00	2437.541	2438.790	2433.223	2437.314	1679	0	179
2024.08.05	01:25:00	2437.350	2438.250	2431.515	2434.424	2373	0	179
2024.08.05	01:30:00	2434.399	2436.125	2428.436	2430.219	1869	0	179
2024.08.05	01:35:00	2430.277	2436.575	2430.277	2436.385	1728	0	179
2024.08.05	01:40:00	2436.337	2441.444	2436.337	2438.343	1808	0	179
2024.08.05	01:45:00	2438.371	2441.934	2438.011	2440.354	1535	0	179
2024.08.05	01:50:00	2440.391	2441.592	2438.532	2439.299	1225	0	179
2024.08.05	01:55:00	2439.271	2440.397	2437.377	2439.429	1171	0	180
2024.08.05	02:00:00	2439.483	2439.765	2435.047	2435.417	1151	0	179
2024.08.05	02:05:00	2435.423	2437.270	2433.701	2434.393	1008	0	180
2024.08.05	02:10:00	2434.387	2435.050	2433.336	2434.135	1001	0	180
2024.08.05	02:15:00	2434.157	2434.973	2433.584	2434.381	753	0	179
2024.08.05	02:20:00	2434.354	2437.430	2433.078	2437.376	889	0	180
2024.08.05	02:25:00	2437.330	2439.057	2436.325	2437.986	1325	0	179
2024.08.05	02:30:00	2437.958	2438.672	2435.557	2437.256	1197	0	179
2024.08.05	02:35:00	2437.297	2438.405	2436.178	2437.046	894	0	179
2024.08.05	02:40:00	2437.086	2438.623	2436.086	2438.405	809	0	180
2024.08.05	02:45:00	2438.451	2440.902	2438.308	2440.569	890	0	179
2024.08.05	02:50:00	2440.575	2446.165	2440.360	2445.014	1006	0	180
2024.08.05	02:55:00	2444.980	2445.576	2442.786	2442.786	981	0	179
2024.08.05	03:00:00	2442.694	2446.557	2442.687	2444.480	960	0	180
2024.08.05	03:05:00	2444.510	2447.497	2444.492	2445.779	1050	0	180
2024.08.05	03:10:00	2445.811	2447.524	2442.709	2443.847	1136	0	179
2024.08.05	03:15:00	2443.853	2445.308	2443.543	2444.784	783	0	179
2024.08.05	03:20:00	2444.781	2446.433	2443.545	2444.293	862	0	180
2024.08.05	03:25:00	2444.322	2445.295	2443.074	2444.372	1103	0	180
2024.08.05	03:30:00	2444.384	2444.672	2442.797	2443.420	766	0	179
2024.08.05	03:35:00	2443.448	2445.149	2443.363	2445.092	545	0	180
2024.08.05	03:40:00	2445.128	2446.446	2445.056	2446.246	508	0	180
2024.08.05	03:45:00	2446.201	2449.532	2446.133	2449.062	641	0	179
2024.08.05	03:50:00	2449.091	2452.510	2449.091	2452.496	867	0	179
2024.08.05	03:55:00	2452.447	2452.447	2450.566	2450.957	788	0	180
2024.08.05	04:00:00	2451.022	2454.167	2451.022	2452.179	782	0	179
2024.08.05	04:05:00	2452.120	2453.812	2450.913	2453.493	777	0	179
2024.08.05	04:10:00	2453.481	2456.534	2453.396	2455.766	1355	0	179
2024.08.05	04:15:00	2455.793	2455.987	2454.748	2455.200	735	0	179
2024.08.05	04:20:00	2455.197	2457.267	2455.013	2455.831	800	0	179
2024.08.05	04:25:00	2455.835	2458.836	2453.920	2454.173	1761	0	180
2024.08.05	04:30:00	2454.130	2454.189	2451.829	2453.661	900	0	180
2024.08.05	04:35:00	2453.615	2454.742	2452.449	2454.668	839	0	180
2024.08.05	04:40:00	2454.682	2455.440	2453.352	2453.558	682	0	180
2024.08.05	04:45:00	2453.578	2454.583	2452.774	2454.266	614	0	180
2024.08.05	04:50:00	2454.221	2454.407	2453.135	2453.460	550	0	180
2024.08.05	04:55:00	2453.440	2453.475	2451.786	2452.722	653	0	179
2024.08.05	05:00:00	2452.657	2452.657	2450.772	2451.186	626	0	179
2024.08.05	05:05:00	2451.111	2451.684	2447.704	2448.042	818	0	179
2024.08.05	05:10:00	2447.990	2448.917	2445.607	2448.508	1482	0	179
2024.08.05	05:15:00	2448.479	2448.674	2445.246	2447.033	846	0	179
2024.08.05	05:20:00	2447.005	2448.531	2446.440	2446.686	777	0	180
2024.08.05	05:25:00	2446.691	2447.318	2443.080	2444.591	1012	0	179
2024.08.05	05:30:00	2444.621	2446.008	2442.024	2442.751	1688	0	179
2024.08.05	05:35:00	2442.857	2443.453	2437.638	2443.281	2618	0	179
2024.08.05	05:40:00	2443.284	2444.466	2440.402	2440.402	1678	0	179
2024.08.05	05:45:00	2440.371	2441.200	2435.604	2438.137	2040	0	179
2024.08.05	05:50:00	2438.138	2439.761	2432.895	2432.984	1697	0	179
2024.08.05	05:55:00	2433.030	2439.242	2432.395	2437.913	2247	0	180
2024.08.05	06:00:00	2437.961	2438.711	2431.377	2431.421	2322	0	179
2024.08.05	06:05:00	2431.380	2434.361	2429.745	2433.518	2680	0	179
2024.08.05	06:10:00	2433.474	2434.144	2430.019	2432.276	2317	0	179
2024.08.05	06:15:00	2432.315	2432.847	2425.156	2426.807	2242	0	179
2024.08.05	06:20:00	2426.838	2427.203	2422.064	2425.595	2373	0	179
2024.08.05	06:25:00	2425.539	2428.654	2424.617	2428.052	1882	0	180
2024.08.05	06:30:00	2427.997	2430.447	2427.281	2429.340	1730	0	180
2024.08.05	06:35:00	2429.297	2431.519	2427.957	2428.947	1358	0	180
2024.08.05	06:40:00	2428.985	2432.548	2428.757	2430.067	1272	0	179
2024.08.05	06:45:00	2430.029	2431.561	2428.679	2430.047	958	0	179
2024.08.05	06:50:00	2430.019	2430.019	2425.731	2426.119	1332	0	179
2024.08.05	06:55:00	2426.162	2429.041	2424.959	2428.563	1032	0	179
2024.08.05	07:00:00	2428.538	2429.559	2424.557	2427.377	1379	0	179
2024.08.05	07:05:00	2427.322	2429.512	2426.648	2428.640	1143	0	179
2024.08.05	07:10:00	2428.688	2430.172	2427.842	2429.984	1017	0	179
2024.08.05	07:15:00	2430.085	2435.225	2430.046	2434.232	1139	0	180
2024.08.05	07:20:00	2434.280	2438.781	2433.123	2437.851	1377	0	180
2024.08.05	07:25:00	2437.809	2443.748	2437.110	2441.565	1567	0	180
2024.08.05	07:30:00	2441.611	2445.624	2441.266	2443.709	1494	0	179
2024.08.05	07:35:00	2443.723	2444.516	2440.965	2441.318	1180	0	180
2024.08.05	07:40:00	2441.251	2441.369	2435.586	2436.755	1223	0	180
2024.08.05	07:45:00	2436.820	2437.537	2430.983	2434.744	1457	0	179
2024.08.05	07:50:00	2434.744	2435.415	2432.763	2434.655	1248	0	180
2024.08.05	07:55:00	2434.641	2435.194	2430.575	2431.980	1064	0	180
2024.08.05	08:00:00	2432.021	2433.101	2428.145	2433.063	1145	0	180
2024.08.05	08:05:00	2433.135	2434.439	2429.393	2430.592	1323	0	179
2024.08.05	08:10:00	2430.622	2431.549	2429.382	2430.823	1096	0	179
2024.08.05	08:15:00	2430.802	2432.193	2429.779	2430.159	1024	0	180
2024.08.05	08:20:00	2430.188	2430.384	2427.856	2429.408	985	0	179
2024.08.05	08:25:00	2429.448	2429.842	2427.174	2428.080	911	0	179
2024.08.05	08:30:00	2428.043	2428.397	2424.730	2424.822	634	0	179
2024.08.05	08:35:00	2424.868	2428.442	2424.868	2427.717	798	0	179
2024.08.05	08:40:00	2427.733	2428.030	2424.437	2425.918	941	0	180
2024.08.05	08:45:00	2425.959	2427.434	2424.484	2426.413	1089	0	179
2024.08.05	08:50:00	2426.456	2428.695	2424.044	2424.625	1200	0	179
2024.08.05	08:55:00	2424.669	2425.774	2423.262	2424.990	964	0	180
2024.08.05	09:00:00	2425.030	2426.159	2423.968	2425.728	1107	0	179
2024.08.05	09:05:00	2425.679	2426.149	2423.667	2424.845	1015	0	179
2024.08.05	09:10:00	2424.806	2425.388	2423.953	2424.383	897	0	180
2024.08.05	09:15:00	2424.355	2424.796	2419.124	2423.064	1591	0	179
2024.08.05	09:20:00	2423.084	2426.128	2423.084	2424.969	945	0	180
2024.08.05	09:25:00	2424.998	2425.678	2421.992	2422.040	949	0	179
2024.08.05	09:30:00	2421.971	2423.374	2420.604	2421.615	1195	0	179
2024.08.05	09:35:00	2421.585	2428.730	2421.107	2425.992	1667	0	179
2024.08.05	09:40:00	2425.962	2428.582	2425.934	2426.825	1489	0	179
2024.08.05	09:45:00	2426.782	2427.960	2425.073	2426.259	1252	0	179
2024.08.05	09:50:00	2426.213	2426.213	2424.393	2425.008	795	0	180
2024.08.05	09:55:00	2424.980	2426.174	2423.964	2424.069	862	0	180
2024.08.05	10:00:00	2424.185	2424.447	2422.501	2424.235	816	0	180
2024.08.05	10:05:00	2424.270	2425.655	2424.147	2424.623	925	0	180
2024.08.05	10:10:00	2424.667	2424.863	2421.793	2423.939	974	0	179
2024.08.05	10:15:00	2423.898	2424.605	2421.975	2422.445	753	0	180
2024.08.05	10:20:00	2422.402	2422.500	2418.690	2419.464	1376	0	180
2024.08.05	10:25:00	2419.493	2421.601	2419.214	2420.681	1058	0	180
2024.08.05	10:30:00	2420.704	2423.012	2420.030	2421.781	927	0	180
2024.08.05	10:35:00	2421.772	2422.475	2419.432	2420.121	740	0	179
2024.08.05	10:40:00	2420.085	2420.085	2416.945	2417.357	876	0	180
2024.08.05	10:45:00	2417.417	2419.521	2414.848	2415.915	993	0	179
2024.08.05	10:50:00	2415.861	2416.224	2414.040	2414.997	1096	0	179
2024.08.05	10:55:00	2414.955	2415.112	2408.076	2408.584	2009	0	179
2024.08.05	11:00:00	2408.625	2408.625	2402.659	2406.725	2520	0	179
2024.08.05	11:05:00	2406.695	2407.198	2402.921	2402.983	1667	0	179
2024.08.05	11:10:00	2402.976	2407.751	2402.467	2406.618	1756	0	179
2024.08.05	11:15:00	2406.625	2408.036	2403.826	2403.826	1467	0	180
2024.08.05	11:20:00	2403.878	2404.325	2395.299	2397.509	1891	0	179
2024.08.05	11:25:00	2397.581	2398.314	2394.514	2397.679	1625	0	179
2024.08.05	11:30:00	2397.625	2398.054	2393.203	2393.455	1302	0	179
2024.08.05	11:35:00	2393.413	2394.843	2391.299	2391.669	1731	0	180
2024.08.05	11:40:00	2391.626	2391.711	2386.078	2389.470	2497	0	180
2024.08.05	11:45:00	2389.506	2389.595	2383.268	2383.666	2100	0	179
2024.08.05	11:50:00	2383.648	2387.490	2383.332	2385.435	2030	0	180
2024.08.05	11:55:00	2385.472	2387.453	2384.557	2386.736	1542	0	179
2024.08.05	12:00:00	2386.772	2389.726	2383.979	2389.322	2431	0	179
2024.08.05	12:05:00	2389.274	2392.230	2388.687	2389.930	2027	0	179
2024.08.05	12:10:00	2390.046	2392.046	2386.458	2386.458	1811	0	179
2024.08.05	12:15:00	2386.507	2386.820	2383.540	2384.334	2109	0	179
2024.08.05	12:20:00	2384.285	2384.405	2366.832	2369.831	4351	0	179
2024.08.05	12:25:00	2369.801	2375.905	2369.306	2369.595	3889	0	179
2024.08.05	12:30:00	2369.626	2371.983	2364.267	2367.602	3642	0	179
2024.08.05	12:35:00	2367.572	2371.645	2365.519	2370.949	3528	0	179
2024.08.05	12:40:00	2370.903	2375.813	2369.998	2373.759	3108	0	179
2024.08.05	12:45:00	2373.812	2376.253	2372.555	2375.106	2353	0	179
2024.08.05	12:50:00	2375.079	2375.527	2371.044	2373.366	1708	0	179
